plan_no	subject_plan	plan_description	section	note_title	note_subject	domain_context	status
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Materials Testing	Soil Testing for Construction	Construction Materials and Testing	CIVIL_ENGINEERING	Unmapped
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Materials Testing	Non-Destructive Testing	Construction Materials and Testing	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Surveying Fundamentals	Principles of Surveying	Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Surveying Fundamentals	Types of Surveys	Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Surveying Fundamentals	Survey Units	Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Surveying Fundamentals	Significant Figures and Precision	Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Surveying Fundamentals	Survey Accuracy	Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Surveying Fundamentals	Sources of Survey Errors	Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Surveying Fundamentals	Error Propagation	Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Surveying Fundamentals	Survey Instruments	Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Distance and Angle Measurement	Chain Surveying	Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Distance and Angle Measurement	Tape Measurement	Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Distance and Angle Measurement	Tape Corrections	Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Distance and Angle Measurement	Electronic Distance Measurement	Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Distance and Angle Measurement	Compass Surveying	Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Distance and Angle Measurement	Bearings and Azimuths	Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Distance and Angle Measurement	Horizontal Angle Measurement	Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Distance and Angle Measurement	Vertical Angle Measurement	Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Leveling	Principles of Leveling	Leveling	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Leveling	Differential Leveling	Leveling	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Leveling	Profile Leveling	Leveling	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Leveling	Cross-Section Leveling	Leveling	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Leveling	Reciprocal Leveling	Leveling	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Leveling	Leveling Errors and Adjustments	Leveling	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Leveling	Contour Mapping	Leveling	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Traverse Surveying	Traverse Fundamentals	Traverse Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Traverse Surveying	Open Traverse	Traverse Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Traverse Surveying	Closed Traverse	Traverse Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Traverse Surveying	Latitude and Departure	Traverse Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Traverse Surveying	Traverse Closure	Traverse Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Traverse Surveying	Traverse Adjustment	Traverse Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Traverse Surveying	Coordinate Computation	Traverse Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Traverse Surveying	Area by Coordinates	Traverse Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Topographic Surveying	Topographic Mapping	Topographic Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Topographic Surveying	Contour Characteristics	Topographic Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Topographic Surveying	Contour Interpolation	Topographic Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Topographic Surveying	Contour Interpretation	Topographic Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Topographic Surveying	Digital Terrain Models	Topographic Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Construction Surveying	Building Layout	Construction Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Construction Surveying	Horizontal and Vertical Control	Construction Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Construction Surveying	Road Layout	Construction Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Construction Surveying	Bridge Layout	Construction Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Construction Surveying	Curve Setting	Construction Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Construction Surveying	Earthwork Surveying	Construction Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Construction Surveying	Cut and Fill Computations	Construction Surveying	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Geospatial Technologies	Total Station Surveying	Geospatial Technologies	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Geospatial Technologies	GPS and GNSS Fundamentals	Geospatial Technologies	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Geospatial Technologies	GNSS Positioning Methods	Geospatial Technologies	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Geospatial Technologies	GIS Fundamentals	Geospatial Technologies	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Geospatial Technologies	Remote Sensing	Geospatial Technologies	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Geospatial Technologies	Drone Surveying	Geospatial Technologies	CIVIL_ENGINEERING	Unmapped
8	📍 Surveying and Geomatics	Master the principles and techniques of surveying, leveling, traversing, topographic mapping, construction layout, coordinate computation, and modern geospatial technologies used in civil engineering projects.	Geospatial Technologies	Digital Mapping	Geospatial Technologies	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Water Quality	Physical Water Quality Parameters	Water Quality Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Water Quality	Chemical Water Quality Parameters	Water Quality Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Water Quality	Biological Water Quality Parameters	Water Quality Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Water Quality	Water Quality Standards	Water Quality Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Wastewater Collection and Treatment	Wastewater Characteristics	Wastewater Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Wastewater Collection and Treatment	Wastewater Flow	Wastewater Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Wastewater Collection and Treatment	Sewerage Systems	Wastewater Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Wastewater Collection and Treatment	Wastewater Collection	Wastewater Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Wastewater Collection and Treatment	Preliminary Treatment	Wastewater Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Wastewater Collection and Treatment	Primary Treatment	Wastewater Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Wastewater Collection and Treatment	Biological Treatment	Wastewater Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Wastewater Collection and Treatment	Secondary Treatment	Wastewater Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Wastewater Collection and Treatment	Advanced Wastewater Treatment	Wastewater Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Wastewater Collection and Treatment	Sludge Treatment and Disposal	Wastewater Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Solid Waste Management	Solid Waste Characteristics	Solid Waste Management	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Solid Waste Management	Waste Generation	Solid Waste Management	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Solid Waste Management	Waste Collection	Solid Waste Management	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Solid Waste Management	Waste Transfer and Transport	Solid Waste Management	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Solid Waste Management	Recycling	Solid Waste Management	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Solid Waste Management	Composting	Solid Waste Management	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Solid Waste Management	Sanitary Landfills	Solid Waste Management	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Solid Waste Management	Integrated Solid Waste Management	Solid Waste Management	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Air Pollution Engineering	Sources of Air Pollution	Air Pollution Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Air Pollution Engineering	Major Air Pollutants	Air Pollution Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Air Pollution Engineering	Air Quality Standards	Air Pollution Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Air Pollution Engineering	Atmospheric Dispersion	Air Pollution Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Air Pollution Engineering	Air Pollution Control Technologies	Air Pollution Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Environmental Impact Assessment	Environmental Impact Assessment Process	Environmental Impact Assessment	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Environmental Impact Assessment	Environmental Impact Statements	Environmental Impact Assessment	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Environmental Impact Assessment	Environmental Risk Assessment	Environmental Impact Assessment	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Environmental Impact Assessment	Environmental Monitoring	Environmental Impact Assessment	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Environmental Impact Assessment	Environmental Compliance	Environmental Impact Assessment	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Sanitation and Public Health	Septic Systems	Sanitary Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Sanitation and Public Health	Sewer Networks	Sanitary Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Sanitation and Public Health	On-Site Sanitation Systems	Sanitary Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Sanitation and Public Health	Public Health Engineering	Sanitary Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Sanitation and Public Health	Sanitation Facilities	Sanitary Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Sustainable Engineering	Sustainable Development	Sustainable Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Sustainable Engineering	Green Infrastructure	Sustainable Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Sustainable Engineering	Low-Impact Development	Sustainable Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Sustainable Engineering	Climate Change Mitigation	Sustainable Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Sustainable Engineering	Climate Change Adaptation	Sustainable Engineering	CIVIL_ENGINEERING	Unmapped
9	🌱 Environmental Engineering	Understand water quality, wastewater treatment, solid waste management, air pollution control, environmental assessment, sanitation, and sustainable engineering practices that protect public health and the environment.	Sustainable Engineering	Environmental Conservation	Sustainable Engineering	CIVIL_ENGINEERING	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Civil Engineering Profession	Civil Engineering as a Profession	Civil Engineering Professional Practice	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Civil Engineering Profession	Scope of Civil Engineering Practice	Civil Engineering Professional Practice	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Civil Engineering Profession	Roles and Responsibilities of Civil Engineers	Civil Engineering Professional Practice	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Civil Engineering Profession	Professional Licensure and Registration	Civil Engineering Professional Practice	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Civil Engineering Profession	Continuing Professional Development	Civil Engineering Professional Practice	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Professional Ethics	Code of Ethics for Civil Engineers	Civil Engineering Ethics	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Professional Ethics	Professional Conduct	Civil Engineering Ethics	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Professional Ethics	Conflict of Interest	Civil Engineering Ethics	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Professional Ethics	Ethical Decision-Making	Civil Engineering Ethics	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Professional Ethics	Professional Accountability	Civil Engineering Ethics	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Professional Ethics	Public Safety and Welfare	Civil Engineering Ethics	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Civil Engineering Laws and Codes	Republic Act No. 544 — Civil Engineering Law	Civil Engineering Laws	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Civil Engineering Laws and Codes	Amendments and Key Provisions Affecting Civil Engineering Practice	Civil Engineering Laws	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Civil Engineering Laws and Codes	Professional Regulation of Civil Engineering	Civil Engineering Laws	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
